Avenue,num,Building,Floors,Tenant
16,1,Pill,43,Blue
17,1,Pill,42,Blue
18,1,Pill,45,Blue
20,1,Pill,43,Blue
9,1,Pill,33,Blue
10,1,Pill,34,Blue
12,1,Pill,32,Blue
16,1,Pill,33,Blue
17,1,Pill,35,Blue
18,1,Pill,35,Blue
20,1,Pill,35,Blue
9,1,Pill,40,Blue
10,1,Pill,38,Blue
12,1,Pill,43,Blue
16,1,Pill,39,Blue
17,1,Pill,40,Blue
18,1,Pill,38,Blue
20,1,Pill,43,Blue
9,1,Pill,31,Blue
10,1,Pill,33,Blue
12,1,Pill,31,Blue
16,1,Pill,32,Blue
17,1,Pill,30,Blue
18,1,Pill,31,Blue
20,1,Pill,29,Blue
9,1,Pill,41,Blue
10,1,Pill,41,Blue
12,1,Pill,43,Blue
16,1,Pill,39,Blue
17,1,Pill,41,Blue
18,1,Pill,40,Blue
20,1,Pill,49,Blue
9,1,Pill,30,Blue
10,1,Pill,35,Blue
12,1,Pill,30,Blue
16,1,Pill,31,Blue
17,1,Pill,29,Blue
18,1,Pill,30,Blue
20,1,Pill,32,Blue
9,1,Pill,35,Blue
10,1,Pill,37,Blue
12,1,Pill,38,Blue
16,1,Pill,35,Blue
17,1,Pill,34,Blue
18,1,Pill,35,Blue
20,1,Pill,37,Blue
9,1,Pill,45,Blue
10,1,Pill,43,Blue
12,1,Pill,47,Blue
16,1,Pill,45,Blue
17,1,Pill,45,Blue
18,1,Pill,47,Blue
20,1,Pill,43,Blue
9,1,Pill,30,Blue
10,1,Pill,30,Blue
12,1,Pill,31,Blue
16,1,Pill,30,Blue
17,1,Pill,31,Blue
18,1,Pill,30,Blue
20,1,Pill,29,Blue
9,1,Pill,29,Blue
10,1,Pill,28,Blue
12,1,Pill,30,Blue
16,1,Pill,32,Blue
17,1,Pill,28,Blue
18,1,Pill,30,Blue
20,1,Pill,31,Blue
9,1,Pill,39,Blue
10,1,Pill,41,Blue
12,1,Pill,39,Blue
16,1,Pill,39,Blue
17,1,Pill,39,Blue
18,1,Pill,46,Blue
20,1,Pill,41,Blue
9,1,Pill,41,Blue
10,1,Pill,44,Blue
12,1,Pill,41,Blue
16,1,Pill,41,Blue
17,1,Pill,43,Blue
18,1,Pill,43,Blue
20,1,Pill,43,Blue
9,1,Pill,42,Blue
10,1,Pill,41,Blue
12,1,Pill,45,Blue
16,1,Pill,38,Blue
17,1,Pill,40,Blue
18,1,Pill,43,Blue
20,1,Pill,41,Blue
9,1,Pill,31,Blue
10,1,Pill,30,Blue
12,1,Pill,29,Blue
16,1,Pill,29,Blue
17,1,Pill,30,Blue
18,1,Pill,32,Blue
20,1,Pill,29,Blue
9,1,Pill,35,Blue
10,1,Pill,34,Blue
12,1,Pill,38,Blue
16,1,Pill,40,Blue
17,1,Pill,39,Blue
18,1,Pill,37,Blue
20,1,Pill,39,Blue
9,1,Pill,39,Blue
10,1,Pill,40,Blue
12,1,Pill,37,Blue
16,1,Pill,38,Blue
17,1,Pill,43,Blue
18,1,Pill,40,Blue
20,1,Pill,44,Blue
9,1,Pill,30,Blue
10,1,Pill,31,Blue
12,1,Pill,33,Blue
16,1,Pill,30,Blue
17,1,Pill,31,Blue
18,1,Pill,31,Blue
20,1,Pill,32,Blue
9,1,Pill,32,Blue
10,1,Pill,32,Blue
12,1,Pill,35,Blue
16,1,Pill,31,Blue
17,1,Pill,32,Blue
18,1,Pill,31,Blue
20,1,Pill,37,Blue
9,1,Pill,32,Blue
10,1,Pill,35,Blue
12,1,Pill,35,Blue
16,1,Pill,33,Blue
17,1,Pill,35,Blue
18,1,Pill,36,Blue
20,1,Pill,33,Blue
9,1,Pill,58,Blue
10,1,Pill,51,Blue
12,1,Pill,64,Blue
16,1,Pill,51,Blue
17,1,Pill,64,Blue
18,1,Pill,50,Blue
20,1,Pill,67,Blue
9,1,Pill,36,Blue
10,1,Pill,35,Blue
12,1,Pill,39,Blue
16,1,Pill,39,Blue
17,1,Pill,37,Blue
18,1,Pill,37,Blue
20,1,Pill,35,Blue
9,1,Pill,34,Blue
10,1,Pill,31,Blue
12,1,Pill,36,Blue
16,1,Pill,37,Blue
17,1,Pill,34,Blue
18,1,Pill,35,Blue
20,1,Pill,41,Blue
9,1,Pill,67,Blue
10,1,Pill,53,Blue
12,1,Pill,58,Blue
16,1,Pill,54,Blue
17,1,Pill,46,Blue
18,1,Pill,45,Blue
20,1,Pill,56,Blue
9,1,Pill,57,Blue
10,1,Pill,68,Blue
12,1,Pill,39,Blue
16,1,Pill,37,Blue
17,1,Pill,47,Blue
18,1,Pill,56,Blue
20,1,Pill,41,Blue
9,1,Pill,50,Blue
10,1,Pill,55,Blue
12,1,Pill,55,Blue
16,1,Pill,52,Blue
17,1,Pill,49,Blue
18,1,Pill,54,Blue
20,1,Pill,48,Blue
9,1,Pill,46,Blue
10,1,Pill,42,Blue
12,1,Pill,45,Blue
16,1,Pill,44,Blue
17,1,Pill,46,Blue
18,1,Pill,44,Blue
20,1,Pill,46,Blue
9,1,Pill,56,Blue
10,1,Pill,53,Blue
12,1,Pill,50,Blue
16,1,Pill,51,Blue
17,1,Pill,48,Blue
18,1,Pill,47,Blue
20,1,Pill,49,Blue
9,1,Pill,30,Blue
10,1,Pill,29,Blue
12,1,Pill,32,Blue
16,1,Pill,29,Blue
17,1,Pill,32,Blue
18,1,Pill,34,Blue
20,1,Pill,31,Blue
9,1,Pill,57,Blue
10,1,Pill,58,Blue
12,1,Pill,65,Blue
16,1,Pill,56,Blue
17,1,Pill,55,Blue
18,1,Pill,57,Blue
20,1,Pill,64,Blue
9,1,Pill,28,Blue
10,1,Pill,30,Blue
12,1,Pill,32,Blue
16,1,Pill,28,Blue
17,1,Pill,30,Blue
18,1,Pill,30,Blue
20,1,Pill,29,Blue
9,1,Pill,41,Blue
10,1,Pill,43,Blue
12,1,Pill,44,Blue
16,1,Pill,42,Blue
17,1,Pill,43,Blue
18,1,Pill,49,Blue
20,1,Pill,43,Blue
9,1,Pill,35,Blue
10,1,Pill,38,Blue
12,1,Pill,36,Blue
16,1,Pill,30,Blue
17,1,Pill,34,Blue
18,1,Pill,33,Blue
20,1,Pill,35,Blue
9,1,Pill,44,Blue
10,1,Pill,43,Blue
12,1,Pill,46,Blue
16,1,Pill,48,Blue
17,1,Pill,54,Blue
18,1,Pill,45,Blue
20,1,Pill,51,Blue
9,1,Pill,136,Blue
10,1,Pill,131,Blue
12,1,Pill,140,Blue
16,1,Pill,130,Blue
17,1,Pill,132,Blue
18,1,Pill,129,Blue
20,1,Pill,136,Blue
9,1,Pill,109,Blue
10,1,Pill,105,Blue
12,1,Pill,109,Blue
16,1,Pill,108,Blue
17,1,Pill,101,Blue
18,1,Pill,96,Blue
20,1,Pill,107,Blue
9,1,Pill,105,Blue
10,1,Pill,109,Blue
12,1,Pill,106,Blue
16,1,Pill,107,Blue
17,1,Pill,108,Blue
18,1,Pill,108,Blue
20,1,Pill,103,Blue
9,1,Pill,85,Blue
10,1,Pill,83,Blue
12,1,Pill,83,Blue
16,1,Pill,84,Blue
17,1,Pill,84,Blue
18,1,Pill,83,Blue
20,1,Pill,82,Blue
9,1,Pill,126,Blue
10,1,Pill,121,Blue
12,1,Pill,122,Blue
16,1,Pill,125,Blue
17,1,Pill,120,Blue
18,1,Pill,119,Blue
20,1,Pill,123,Blue
9,1,Pill,109,Blue
10,1,Pill,102,Blue
12,1,Pill,106,Blue
16,1,Pill,104,Blue
17,1,Pill,103,Blue
18,1,Pill,97,Blue
20,1,Pill,105,Blue
9,1,Pill,106,Blue
10,1,Pill,107,Blue
12,1,Pill,102,Blue
16,1,Pill,108,Blue
17,1,Pill,106,Blue
18,1,Pill,100,Blue
20,1,Pill,112,Blue
9,1,Pill,106,Blue
10,1,Pill,96,Blue
12,1,Pill,95,Blue
16,1,Pill,109,Blue
17,1,Pill,97,Blue
18,1,Pill,83,Blue
20,1,Pill,109,Blue
9,1,Pill,109,Blue
10,1,Pill,111,Blue
12,1,Pill,99,Blue
16,1,Pill,105,Blue
17,1,Pill,106,Blue
18,1,Pill,112,Blue
20,1,Pill,99,Blue
9,1,Pill,95,Blue
10,1,Pill,108,Blue
12,1,Pill,91,Blue
16,1,Pill,95,Blue
17,1,Pill,96,Blue
18,1,Pill,111,Blue
20,1,Pill,86,Blue
9,1,Pill,82,Blue
10,1,Pill,79,Blue
12,1,Pill,77,Blue
16,1,Pill,79,Blue
17,1,Pill,74,Blue
18,1,Pill,76,Blue
20,1,Pill,75,Blue
9,1,Pill,96,Blue
10,1,Pill,91,Blue
12,1,Pill,93,Blue
16,1,Pill,95,Blue
17,1,Pill,97,Blue
18,1,Pill,84,Blue
20,1,Pill,102,Blue
9,1,Pill,40,Blue
10,1,Pill,46,Blue
12,1,Pill,44,Blue
16,1,Pill,41,Blue
17,1,Pill,47,Blue
18,1,Pill,46,Blue
20,1,Pill,43,Blue
9,1,Pill,31,Blue
10,1,Pill,34,Blue
12,1,Pill,36,Blue
16,1,Pill,33,Blue
17,1,Pill,34,Blue
18,1,Pill,37,Blue
20,1,Pill,34,Blue
9,1,Pill,79,Blue
10,1,Pill,97,Blue
12,1,Pill,91,Blue
16,1,Pill,99,Blue
17,1,Pill,108,Blue
18,1,Pill,109,Blue
20,1,Pill,91,Blue
9,1,Pill,85,Blue
10,1,Pill,89,Blue
12,1,Pill,97,Blue
16,1,Pill,62,Blue
17,1,Pill,81,Blue
18,1,Pill,86,Blue
20,1,Pill,73,Blue
9,1,Pill,99,Blue
10,1,Pill,92,Blue
12,1,Pill,102,Blue
16,1,Pill,109,Blue
17,1,Pill,102,Blue
18,1,Pill,93,Blue
20,1,Pill,107,Blue
9,1,Pill,51,Blue
10,1,Pill,55,Blue
12,1,Pill,52,Blue
16,1,Pill,49,Blue
17,1,Pill,51,Blue
18,1,Pill,56,Blue
20,1,Pill,49,Blue
9,1,Pill,81,Blue
10,1,Pill,81,Blue
12,1,Pill,83,Blue
16,1,Pill,81,Blue
17,1,Pill,74,Blue
18,1,Pill,73,Blue
20,1,Pill,83,Blue
9,1,Pill,83,Blue
10,1,Pill,79,Blue
12,1,Pill,79,Blue
16,1,Pill,89,Blue
17,1,Pill,83,Blue
18,1,Pill,78,Blue
20,1,Pill,82,Blue
9,1,Pill,108,Blue
10,1,Pill,95,Blue
12,1,Pill,89,Blue
16,1,Pill,114,Blue
17,1,Pill,96,Blue
18,1,Pill,92,Blue
20,1,Pill,103,Blue
9,1,Pill,92,Blue
10,1,Pill,96,Blue
12,1,Pill,93,Blue
16,1,Pill,90,Blue
17,1,Pill,90,Blue
18,1,Pill,102,Blue
20,1,Pill,84,Blue
9,1,Pill,84,Blue
10,1,Pill,97,Blue
12,1,Pill,67,Blue
16,1,Pill,64,Blue
17,1,Pill,96,Blue
18,1,Pill,99,Blue
20,1,Pill,63,Blue
9,1,Pill,106,Blue
10,1,Pill,104,Blue
12,1,Pill,103,Blue
16,1,Pill,110,Blue
17,1,Pill,102,Blue
18,1,Pill,100,Blue
20,1,Pill,109,Blue
9,1,Pill,113,Blue
10,1,Pill,106,Blue
12,1,Pill,107,Blue
16,1,Pill,105,Blue
17,1,Pill,106,Blue
18,1,Pill,91,Blue
20,1,Pill,114,Blue
9,1,Pill,48,Blue
10,1,Pill,49,Blue
12,1,Pill,46,Blue
16,1,Pill,45,Blue
17,1,Pill,46,Blue
18,1,Pill,50,Blue
20,1,Pill,48,Blue
9,1,Pill,47,Blue
10,1,Pill,43,Blue
12,1,Pill,45,Blue
16,1,Pill,42,Blue
17,1,Pill,45,Blue
18,1,Pill,49,Blue
20,1,Pill,42,Blue
9,1,Pill,106,Blue
10,1,Pill,114,Blue
12,1,Pill,105,Blue
16,1,Pill,102,Blue
17,1,Pill,106,Blue
18,1,Pill,112,Blue
20,1,Pill,97,Blue
9,1,Pill,104,Blue
10,1,Pill,95,Blue
12,1,Pill,101,Blue
16,1,Pill,97,Blue
17,1,Pill,102,Blue
18,1,Pill,94,Blue
20,1,Pill,103,Blue
9,1,Pill,70,Blue
10,1,Pill,66,Blue
12,1,Pill,66,Blue
16,1,Pill,67,Blue
17,1,Pill,63,Blue
18,1,Pill,60,Blue
20,1,Pill,68,Blue
9,1,Pill,102,Blue
10,1,Pill,96,Blue
12,1,Pill,90,Blue
16,1,Pill,100,Blue
17,1,Pill,96,Blue
18,1,Pill,94,Blue
20,1,Pill,101,Blue
9,1,Pill,97,Blue
10,1,Pill,98,Blue
12,1,Pill,98,Blue
16,1,Pill,105,Blue
17,1,Pill,101,Blue
18,1,Pill,92,Blue
20,1,Pill,101,Blue
9,1,Pill,82,Blue
10,1,Pill,90,Blue
12,1,Pill,74,Blue
16,1,Pill,62,Blue
17,1,Pill,97,Blue
18,1,Pill,108,Blue
20,1,Pill,63,Blue
9,1,Pill,60,Blue
10,1,Pill,69,Blue
12,1,Pill,52,Blue
16,1,Pill,47,Blue
17,1,Pill,52,Blue
18,1,Pill,61,Blue
20,1,Pill,54,Blue
9,1,Pill,58,Blue
10,1,Pill,61,Blue
12,1,Pill,60,Blue
16,1,Pill,58,Blue
17,1,Pill,60,Blue
18,1,Pill,61,Blue
20,1,Pill,59,Blue
9,1,Pill,77,Blue
10,1,Pill,69,Blue
12,1,Pill,75,Blue
16,1,Pill,83,Blue
17,1,Pill,79,Blue
18,1,Pill,79,Blue
20,1,Pill,80,Blue
9,1,Pill,45,Blue
10,1,Pill,40,Blue
12,1,Pill,82,Blue
16,1,Pill,39,Blue
17,1,Pill,102,Blue
18,1,Pill,63,Blue
20,1,Pill,63,Blue
9,1,Pill,59,Blue
10,1,Pill,55,Blue
12,1,Pill,55,Blue
16,1,Pill,61,Blue
17,1,Pill,52,Blue
18,1,Pill,56,Blue
20,1,Pill,61,Blue
9,1,Pill,98,Blue
10,1,Pill,100,Blue
12,1,Pill,81,Blue
16,1,Pill,87,Blue
17,1,Pill,98,Blue
18,1,Pill,106,Blue
20,1,Pill,100,Blue
9,1,Pill,54,Blue
10,1,Pill,64,Blue
12,1,Pill,53,Blue
16,1,Pill,55,Blue
17,1,Pill,56,Blue
18,1,Pill,62,Blue
20,1,Pill,54,Blue
9,1,Pill,85,Blue
10,1,Pill,78,Blue
12,1,Pill,81,Blue
16,1,Pill,83,Blue
17,1,Pill,82,Blue
18,1,Pill,73,Blue
20,1,Pill,89,Blue
9,1,Pill,89,Blue
10,1,Pill,89,Blue
12,1,Pill,86,Blue
16,1,Pill,89,Blue
17,1,Pill,83,Blue
18,1,Pill,83,Blue
20,1,Pill,87,Blue
9,1,Pill,36,Blue
10,1,Pill,37,Blue
12,1,Pill,38,Blue
16,1,Pill,36,Blue
17,1,Pill,34,Blue
18,1,Pill,37,Blue
20,1,Pill,34,Blue
9,1,Pill,85,Blue
10,1,Pill,87,Blue
12,1,Pill,73,Blue
16,1,Pill,91,Blue
17,1,Pill,84,Blue
18,1,Pill,74,Blue
20,1,Pill,88,Blue
9,1,Pill,88,Blue
10,1,Pill,84,Blue
12,1,Pill,74,Blue
16,1,Pill,87,Blue
17,1,Pill,90,Blue
18,1,Pill,81,Blue
20,1,Pill,91,Blue
9,1,Pill,37,Blue
10,1,Pill,38,Blue
12,1,Pill,35,Blue
16,1,Pill,36,Blue
17,1,Pill,38,Blue
18,1,Pill,38,Blue
20,1,Pill,37,Blue
9,1,Pill,54,Blue
10,1,Pill,54,Blue
12,1,Pill,42,Blue
16,1,Pill,56,Blue
17,1,Pill,58,Blue
18,1,Pill,44,Blue
20,1,Pill,56,Blue
9,1,Pill,75,Blue
10,1,Pill,84,Blue
12,1,Pill,72,Blue
16,1,Pill,83,Blue
17,1,Pill,79,Blue
18,1,Pill,77,Blue
20,1,Pill,79,Blue
9,1,Pill,56,Blue
10,1,Pill,54,Blue
12,1,Pill,51,Blue
16,1,Pill,53,Blue
17,1,Pill,52,Blue
18,1,Pill,54,Blue
20,1,Pill,49,Blue
9,1,Pill,73,Blue
10,1,Pill,86,Blue
12,1,Pill,59,Blue
16,1,Pill,59,Blue
17,1,Pill,88,Blue
18,1,Pill,94,Blue
20,1,Pill,49,Blue
9,1,Pill,34,Blue
10,1,Pill,36,Blue
12,1,Pill,35,Blue
16,1,Pill,81,Blue
17,1,Pill,33,Blue
18,1,Pill,32,Blue
20,1,Pill,33,Blue
9,1,Pill,77,Blue
10,1,Pill,69,Blue
12,1,Pill,68,Blue
16,1,Pill,77,Blue
17,1,Pill,65,Blue
18,1,Pill,67,Blue
20,1,Pill,73,Blue
9,1,Pill,80,Blue
10,1,Pill,76,Blue
12,1,Pill,76,Blue
16,1,Pill,75,Blue
17,1,Pill,78,Blue
18,1,Pill,86,Blue
20,1,Pill,79,Blue
9,1,Pill,55,Blue
10,1,Pill,60,Blue
12,1,Pill,51,Blue
16,1,Pill,57,Blue
17,1,Pill,56,Blue
18,1,Pill,64,Blue
20,1,Pill,53,Blue
9,1,Pill,71,Blue
10,1,Pill,76,Blue
12,1,Pill,76,Blue
16,1,Pill,55,Blue
17,1,Pill,74,Blue
18,1,Pill,73,Blue
20,1,Pill,58,Blue
9,1,Pill,101,Blue
10,1,Pill,78,Blue
12,1,Pill,59,Blue
16,1,Pill,100,Blue
17,1,Pill,68,Blue
18,1,Pill,72,Blue
20,1,Pill,64,Blue
9,1,Pill,104,Blue
10,1,Pill,111,Blue
12,1,Pill,103,Blue
16,1,Pill,86,Blue
17,1,Pill,97,Blue
18,1,Pill,100,Blue
20,1,Pill,93,Blue
9,1,Pill,55,Blue
10,1,Pill,58,Blue
12,1,Pill,64,Blue
16,1,Pill,60,Blue
17,1,Pill,57,Blue
18,1,Pill,60,Blue
20,1,Pill,58,Blue
9,1,Pill,30,Blue
10,1,Pill,30,Blue
12,1,Pill,30,Blue
16,1,Pill,28,Blue
17,1,Pill,30,Blue
18,1,Pill,32,Blue
20,1,Pill,30,Blue
9,1,Pill,56,Blue
10,1,Pill,59,Blue
12,1,Pill,57,Blue
16,1,Pill,53,Blue
17,1,Pill,51,Blue
18,1,Pill,62,Blue
20,1,Pill,52,Blue
9,1,Pill,74,Blue
10,1,Pill,75,Blue
12,1,Pill,79,Blue
16,1,Pill,77,Blue
17,1,Pill,76,Blue
18,1,Pill,73,Blue
20,1,Pill,78,Blue
9,1,Pill,64,Blue
10,1,Pill,57,Blue
12,1,Pill,71,Blue
16,1,Pill,81,Blue
17,1,Pill,65,Blue
18,1,Pill,57,Blue
20,1,Pill,71,Blue
9,1,Pill,36,Blue
10,1,Pill,39,Blue
12,1,Pill,40,Blue
16,1,Pill,38,Blue
17,1,Pill,41,Blue
18,1,Pill,42,Blue
20,1,Pill,41,Blue
9,1,Pill,56,Blue
10,1,Pill,56,Blue
12,1,Pill,57,Blue
16,1,Pill,60,Blue
17,1,Pill,60,Blue
18,1,Pill,59,Blue
20,1,Pill,57,Blue
9,1,Pill,33,Blue
10,1,Pill,34,Blue
12,1,Pill,35,Blue
16,1,Pill,34,Blue
17,1,Pill,37,Blue
18,1,Pill,33,Blue
20,1,Pill,37,Blue
9,1,Pill,57,Blue
10,1,Pill,45,Blue
12,1,Pill,32,Blue
16,1,Pill,50,Blue
17,1,Pill,42,Blue
18,1,Pill,42,Blue
20,1,Pill,48,Blue
9,1,Pill,33,Blue
10,1,Pill,35,Blue
12,1,Pill,32,Blue
16,1,Pill,38,Blue
17,1,Pill,32,Blue
18,1,Pill,33,Blue
20,1,Pill,34,Blue
9,1,Pill,73,Blue
10,1,Pill,70,Blue
12,1,Pill,68,Blue
16,1,Pill,59,Blue
17,1,Pill,66,Blue
18,1,Pill,60,Blue
20,1,Pill,72,Blue
9,1,Pill,40,Blue
10,1,Pill,36,Blue
12,1,Pill,40,Blue
16,1,Pill,34,Blue
17,1,Pill,69,Blue
18,1,Pill,37,Blue
20,1,Pill,68,Blue
9,1,Pill,51,Blue
10,1,Pill,46,Blue
12,1,Pill,36,Blue
16,1,Pill,41,Blue
17,1,Pill,46,Blue
18,1,Pill,42,Blue
20,1,Pill,45,Blue
9,1,Pill,77,Blue
10,1,Pill,71,Blue
12,1,Pill,69,Blue
16,1,Pill,78,Blue
17,1,Pill,66,Blue
18,1,Pill,64,Blue
20,1,Pill,76,Blue
9,1,Pill,47,Blue
10,1,Pill,41,Blue
12,1,Pill,53,Blue
16,1,Pill,51,Blue
17,1,Pill,41,Blue
18,1,Pill,41,Blue
20,1,Pill,50,Blue
9,1,Pill,42,Blue
10,1,Pill,36,Blue
12,1,Pill,39,Blue
16,1,Pill,35,Blue
17,1,Pill,36,Blue
18,1,Pill,36,Blue
20,1,Pill,41,Blue
9,1,Pill,58,Blue
10,1,Pill,59,Blue
12,1,Pill,55,Blue
16,1,Pill,53,Blue
17,1,Pill,55,Blue
18,1,Pill,51,Blue
20,1,Pill,54,Blue
9,1,Pill,59,Blue
10,1,Pill,62,Blue
12,1,Pill,64,Blue
16,1,Pill,61,Blue
17,1,Pill,61,Blue
18,1,Pill,63,Blue
20,1,Pill,59,Blue
9,1,Pill,39,Blue
10,1,Pill,40,Blue
12,1,Pill,43,Blue
16,1,Pill,39,Blue
17,1,Pill,42,Blue
18,1,Pill,43,Blue
20,1,Pill,38,Blue
9,1,Pill,109,Blue
10,1,Pill,107,Blue
12,1,Pill,102,Blue
16,1,Pill,113,Blue
17,1,Pill,100,Blue
18,1,Pill,108,Blue
20,1,Pill,83,Blue
9,1,Pill,85,Blue
10,1,Pill,83,Blue
12,1,Pill,80,Blue
16,1,Pill,86,Blue
17,1,Pill,80,Blue
18,1,Pill,78,Blue
20,1,Pill,85,Blue
9,1,Pill,38,Blue
10,1,Pill,40,Blue
12,1,Pill,42,Blue
16,1,Pill,39,Blue
17,1,Pill,40,Blue
18,1,Pill,43,Blue
20,1,Pill,41,Blue
9,1,Pill,42,Blue
10,1,Pill,45,Blue
12,1,Pill,45,Blue
16,1,Pill,41,Blue
17,1,Pill,46,Blue
18,1,Pill,50,Blue
20,1,Pill,40,Blue
9,1,Pill,50,Blue
10,1,Pill,52,Blue
12,1,Pill,51,Blue
16,1,Pill,50,Blue
17,1,Pill,48,Blue
18,1,Pill,57,Blue
20,1,Pill,47,Blue
9,1,Pill,39,Blue
10,1,Pill,41,Blue
12,1,Pill,42,Blue
16,1,Pill,43,Blue
17,1,Pill,39,Blue
18,1,Pill,41,Blue
20,1,Pill,40,Blue
9,1,Pill,44,Blue
10,1,Pill,49,Blue
12,1,Pill,50,Blue
16,1,Pill,46,Blue
17,1,Pill,49,Blue
18,1,Pill,51,Blue
20,1,Pill,42,Blue
9,1,Pill,86,Blue
10,1,Pill,84,Blue
12,1,Pill,71,Blue
16,1,Pill,81,Blue
17,1,Pill,77,Blue
18,1,Pill,79,Blue
20,1,Pill,79,Blue
9,1,Pill,61,Blue
10,1,Pill,72,Blue
12,1,Pill,45,Blue
16,1,Pill,39,Blue
17,1,Pill,86,Blue
18,1,Pill,66,Blue
20,1,Pill,38,Blue
9,1,Pill,35,Blue
10,1,Pill,41,Blue
12,1,Pill,40,Blue
16,1,Pill,41,Blue
17,1,Pill,39,Blue
18,1,Pill,37,Blue
20,1,Pill,39,Blue
9,1,Pill,39,Blue
10,1,Pill,39,Blue
12,1,Pill,38,Blue
16,1,Pill,35,Blue
17,1,Pill,34,Blue
18,1,Pill,38,Blue
20,1,Pill,37,Blue
9,1,Pill,51,Blue
10,1,Pill,56,Blue
12,1,Pill,55,Blue
16,1,Pill,49,Blue
17,1,Pill,52,Blue
18,1,Pill,55,Blue
20,1,Pill,49,Blue
9,1,Pill,47,Blue
10,1,Pill,42,Blue
12,1,Pill,44,Blue
16,1,Pill,43,Blue
17,1,Pill,44,Blue
18,1,Pill,44,Blue
20,1,Pill,43,Blue
9,1,Pill,40,Blue
10,1,Pill,38,Blue
12,1,Pill,40,Blue
16,1,Pill,34,Blue
17,1,Pill,43,Blue
18,1,Pill,49,Blue
20,1,Pill,35,Blue
9,1,Pill,41,Blue
10,1,Pill,48,Blue
12,1,Pill,47,Blue
16,1,Pill,42,Blue
17,1,Pill,46,Blue
18,1,Pill,47,Blue
20,1,Pill,45,Blue
9,1,Pill,35,Blue
10,1,Pill,36,Blue
12,1,Pill,37,Blue
16,1,Pill,36,Blue
17,1,Pill,38,Blue
18,1,Pill,37,Blue
20,1,Pill,35,Blue
9,1,Pill,34,Blue
10,1,Pill,34,Blue
12,1,Pill,33,Blue
16,1,Pill,33,Blue
17,1,Pill,35,Blue
18,1,Pill,35,Blue
20,1,Pill,35,Blue
9,1,Pill,63,Blue
10,1,Pill,61,Blue
12,1,Pill,67,Blue
16,1,Pill,71,Blue
17,1,Pill,59,Blue
18,1,Pill,52,Blue
20,1,Pill,67,Blue
9,1,Pill,38,Blue
10,1,Pill,43,Blue
12,1,Pill,39,Blue
16,1,Pill,37,Blue
17,1,Pill,38,Blue
18,1,Pill,41,Blue
20,1,Pill,39,Blue
9,1,Pill,53,Blue
10,1,Pill,49,Blue
12,1,Pill,55,Blue
16,1,Pill,43,Blue
17,1,Pill,54,Blue
18,1,Pill,68,Blue
20,1,Pill,56,Blue
9,1,Pill,51,Blue
10,1,Pill,51,Blue
12,1,Pill,50,Blue
16,1,Pill,47,Blue
17,1,Pill,50,Blue
18,1,Pill,56,Blue
20,1,Pill,50,Blue
9,1,Pill,41,Blue
10,1,Pill,39,Blue
12,1,Pill,39,Blue
16,1,Pill,38,Blue
17,1,Pill,41,Blue
18,1,Pill,41,Blue
20,1,Pill,38,Blue
9,1,Pill,59,Blue
10,1,Pill,63,Blue
12,1,Pill,65,Blue
16,1,Pill,57,Blue
17,1,Pill,61,Blue
18,1,Pill,65,Blue
20,1,Pill,56,Blue
9,1,Pill,30,Blue
10,1,Pill,30,Blue
12,1,Pill,29,Blue
16,1,Pill,29,Blue
17,1,Pill,30,Blue
18,1,Pill,28,Blue
20,1,Pill,29,Blue
9,1,Pill,111,Blue
10,1,Pill,102,Blue
12,1,Pill,109,Blue
16,1,Pill,112,Blue
17,1,Pill,104,Blue
18,1,Pill,97,Blue
20,1,Pill,111,Blue
9,1,Pill,46,Blue
10,1,Pill,46,Blue
12,1,Pill,52,Blue
16,1,Pill,48,Blue
17,1,Pill,43,Blue
18,1,Pill,47,Blue
20,1,Pill,45,Blue
9,1,Pill,31,Blue
10,1,Pill,31,Blue
12,1,Pill,32,Blue
16,1,Pill,31,Blue
17,1,Pill,29,Blue
18,1,Pill,29,Blue
20,1,Pill,28,Blue
9,1,Pill,43,Blue
10,1,Pill,45,Blue
12,1,Pill,47,Blue
16,1,Pill,42,Blue
17,1,Pill,43,Blue
18,1,Pill,47,Blue
20,1,Pill,43,Blue
9,1,Pill,31,Blue
10,1,Pill,31,Blue
12,1,Pill,34,Blue
16,1,Pill,32,Blue
17,1,Pill,30,Blue
18,1,Pill,33,Blue
20,1,Pill,32,Blue
9,1,Pill,82,Blue
10,1,Pill,72,Blue
12,1,Pill,86,Blue
16,1,Pill,92,Blue
17,1,Pill,79,Blue
18,1,Pill,76,Blue
20,1,Pill,76,Blue
9,1,Pill,83,Blue
10,1,Pill,90,Blue
12,1,Pill,85,Blue
16,1,Pill,82,Blue
17,1,Pill,84,Blue
18,1,Pill,86,Blue
20,1,Pill,84,Blue
9,1,Pill,45,Blue
10,1,Pill,49,Blue
12,1,Pill,43,Blue
16,1,Pill,40,Blue
17,1,Pill,47,Blue
18,1,Pill,57,Blue
20,1,Pill,39,Blue
9,1,Pill,41,Blue
10,1,Pill,46,Blue
12,1,Pill,47,Blue
16,1,Pill,41,Blue
17,1,Pill,42,Blue
18,1,Pill,46,Blue
20,1,Pill,44,Blue
9,1,Pill,60,Blue
10,1,Pill,64,Blue
12,1,Pill,68,Blue
16,1,Pill,61,Blue
17,1,Pill,64,Blue
18,1,Pill,68,Blue
20,1,Pill,58,Blue
